100,100,29.671,23.345,26.531,42.466,69.024,71.874,89.301,82.604,65.373,100,100,30.257,25.865,31.578,44.151,63.543,70.6,88.69,84.513,64.766,100,100,5.1985,26.086,30.92,50.076,66.313,77.27,103.22,91.161,68.564
101,101,28.258,27.241,35.598,52.276,75.305,79.789,96.78,93.151,77.411,101,101,32.207,24.468,30.802,46.395,68.28,75.677,95.546,95.124,77.131,101,101,18.795,30.866,41.02,59.668,74.543,88.184,110.78,97.871,75.832
102,102,29.225,24.747,39.696,53.434,75.608,80.721,97.311,94.631,78.763,102,102,30.254,26.079,36.731,48.312,64.374,75.257,95.898,94.78,78.385,102,102,29.703,41.8,46.243,62.209,73.68,90.91,111.86,99.315,77.371
103,103,31.85,40.549,41.897,55.43,73.508,78.757,94.887,93.536,78.073,103,103,29.853,34.871,33.064,48.462,65.92,74.139,94.872,95.758,79.019,103,103,33.174,46.822,41.328,59.694,72.796,89.187,109.28,97.733,75.522
104,104,24.57,33.149,41.88,48.978,67.893,74.442,89.941,91.051,74.485,104,104,35.129,30.568,32.919,49.22,64.998,72.017,90.683,90.444,75.575,104,104,38.05,39.706,38.175,52.026,65.767,87.781,106.65,94.95,72.705
105,105,20.28,20.426,33.839,44.24,68.728,68.44,81.195,82.304,64.934,105,105,27.464,26.887,30.333,46.396,64.187,69.208,80.802,82.398,66.111,105,105,32.959,35.928,31.811,49.908,68.733,78.515,95.77,86.026,62.515
106,106,16.603,17.987,31.033,43.922,61.407,63.996,75.834,77.576,61.368,106,106,20.066,28.228,29.862,42.04,59.111,66.176,77.544,78.272,62.004,106,106,16.772,27.126,35.093,49.768,63.548,73.782,90.764,80.444,57.036
107,107,17.627,29.273,34.105,47.346,68.374,71.306,80.206,84.014,75.428,107,107,19.351,32.171,31.955,44.687,62,69.749,75.23,84.599,70.829,107,107,11.827,22.442,30.204,49.313,65.901,76.981,91.697,83.691,64.454
108,108,18.452,25.493,35.879,50.361,66.719,67.928,81.957,88.933,75.849,108,108,12.948,29.862,34.713,43.079,58.117,64.339,78.951,88.492,73.662,108,108,6.4596,27.594,35.65,52.942,68.385,77.473,91.879,86.606,66.132
109,109,25.972,35.641,37.203,50.267,69.905,69.975,72.73,74.182,66.255,109,109,32.486,41.177,42.086,42.715,61.052,66.147,71.955,74.285,65.295,109,109,20.941,30.685,31.105,45.529,60.701,72.359,86.133,74.432,58.953
110,110,31.214,32.733,32.074,45.359,67.242,67.652,72.81,70.415,60.59,110,110,40.12,39.179,32.995,45.431,63.322,69.828,72.574,70.318,60.867,110,110,26.125,31.03,34.357,44.507,61.136,73.917,86.832,72.807,55.687
111,111,31.054,29.356,33.927,45.752,69.101,70.332,70.241,64.54,49.492,111,111,37.462,38.003,34.262,42.44,60.042,64.308,67.529,62.258,48.464,111,111,19.091,25.771,27.921,44.57,62.757,72.448,83.011,69.191,48.327
112,112,23.882,28.846,30.412,43.364,64.019,64.745,69.972,63.24,46.163,112,112,32.247,37.699,32.92,44.266,59.077,60.891,66.529,60.676,44.592,112,112,11.453,24.401,33.894,45.693,62.789,70.194,81.567,68.417,46.966
113,113,25.069,29.5,30.319,46.313,66.016,67.985,66.513,56.184,46.158,113,113,34.523,36.172,33.77,43.73,58.844,65.682,63.554,54.192,43.137,113,113,16.136,23.792,32.096,45.56,62.581,66.842,78.476,63.466,44.943
114,114,25.782,28.96,33.848,44.472,61.827,63.835,63.841,55.27,43.693,114,114,38.677,37.893,35.999,40.204,55.563,63.002,62.396,54.394,42.055,114,114,21.461,22.591,30.523,43.351,59.864,63.477,74.733,59.602,42.865
115,115,26.388,23.171,26.259,43.32,61.45,63.38,61.689,54.628,44.767,115,115,42.929,37.051,29.076,39.649,58.825,62.791,60.59,51.986,40.986,115,115,26.816,23.868,33.804,47.034,63.488,65.977,73.772,59.202,42.341
